keyFieldSize,nonKeyFieldSize,numOfFixedLengthField,numOfVarLengthField,numOfRows,timePerRow
22,0,1,3,1,0.14758999999999994
22,0,4,0,1,0.15506999999999999
22,0,2,2,1,0.15093
22,0,2,2,1,0.14942
24,80,5,4,1,0.6157299999999998
24,80,6,3,1,0.7239699999999999
24,80,5,4,1,0.6488700000000002
24,80,4,5,1,0.6219199999999999
24,80,5,4,1,0.63855
24,80,6,3,1,0.67215
24,80,4,5,1,0.7028499999999999
24,80,3,6,1,0.5867699999999998
24,80,5,4,1,0.68598
24,80,5,4,1,0.6645400000000002
21,0,2,2,1,0.16192999999999994
21,0,3,1,1,0.15278000000000003
21,0,2,2,1,0.1586
21,0,3,1,1,0.16258
21,0,3,1,1,0.15161000000000002
21,0,2,2,1,0.15170000000000003
21,0,2,2,1,0.16573000000000002
21,0,3,1,1,0.15187
21,0,4,0,1,0.14303000000000002
21,0,1,3,1,0.14275000000000002
24,114,5,7,1,0.73482
24,114,5,7,1,0.68552
24,114,7,5,1,0.7924499999999999
24,114,4,8,1,0.74249
24,114,5,7,1,0.7114999999999998
24,114,10,2,1,0.7758499999999999
24,114,8,4,1,0.7576699999999996
24,114,6,6,1,0.6556000000000001
24,114,8,4,1,0.7566199999999997
24,114,8,4,1,0.6904700000000003
30,73,4,4,1,0.59707
30,73,2,6,1,0.61383
30,73,5,3,1,0.6769299999999997
30,73,4,4,1,0.6263800000000004
30,73,6,2,1,0.5504600000000001
30,73,5,3,1,0.6427299999999999
30,73,2,6,1,0.5890400000000002
30,73,5,3,1,0.65141
30,73,5,3,1,0.5521700000000002
30,73,2,6,1,0.60869
30,0,2,2,1,0.14282
30,0,0,4,1,0.13698000000000002
30,0,2,2,1,0.15397999999999998
30,0,3,1,1,0.15061999999999992
30,0,2,2,1,0.14728999999999998
30,0,2,2,1,0.15475000000000003
30,0,1,3,1,0.14515
30,0,2,2,1,0.15625999999999998
30,0,2,2,1,0.14853
30,0,3,1,1,0.14760999999999996
23,120,7,5,1,0.6463800000000002
23,120,6,6,1,0.6651300000000002
23,120,5,7,1,0.7992200000000003
23,120,5,7,1,0.7049600000000001
23,120,5,7,1,0.81912
23,120,4,8,1,0.71009
23,120,5,7,1,0.7650800000000001
23,120,7,5,1,0.6562900000000002
23,120,5,7,1,0.7349200000000004
23,120,6,6,1,0.74992
22,166,7,8,1,0.8139799999999998
22,166,7,8,1,0.7737099999999997
22,166,7,8,1,0.7957500000000003
22,166,3,12,1,0.71398
22,166,11,4,1,0.7060299999999998
22,166,11,4,1,0.75709
22,166,8,7,1,0.7430500000000002
22,166,8,7,1,0.8079700000000003
22,166,8,7,1,0.8104499999999999
22,166,7,8,1,0.8330299999999999
20,33,3,4,1,0.18667999999999993
20,33,4,3,1,0.1947000000000001
20,33,1,6,1,0.19934999999999994
20,33,4,3,1,0.20258000000000004
20,33,2,5,1,0.20980000000000001
20,33,2,5,1,0.20689000000000018
20,33,4,3,1,0.20847999999999992
20,33,5,2,1,0.20882
20,33,5,2,1,0.20400000000000001
20,33,1,6,1,0.19569000000000003
20,172,8,7,1,0.7044300000000002
20,172,7,8,1,0.7303099999999999
20,172,6,9,1,0.7875600000000003
20,172,8,7,1,0.7330000000000001
20,172,11,4,1,0.7549899999999998
20,172,8,7,1,0.7492399999999998
20,172,9,6,1,0.76239
20,172,6,9,1,0.7561100000000001
20,172,12,3,1,1.2773900000000005
20,172,8,7,1,0.8395199999999998
19,54,3,4,1,0.20475000000000004
19,54,3,4,1,0.20899000000000004
19,54,6,1,1,0.21884
19,54,2,5,1,0.19663999999999995
19,54,2,5,1,0.2102000000000001
19,54,4,3,1,0.2051
19,54,2,5,1,0.19902
19,54,4,3,1,0.20573000000000005
19,54,2,5,1,0.22399000000000005
19,54,6,1,1,0.22360000000000002
23,70,5,7,1,0.29106999999999994
23,70,5,7,1,0.28342000000000006
23,70,7,5,1,0.2892700000000001
23,70,2,10,1,0.2790100000000001
23,70,7,5,1,0.28968999999999995
23,70,4,8,1,0.2948500000000001
23,70,5,7,1,0.28282000000000007
23,70,7,5,1,0.28894
23,70,4,8,1,0.2899300000000001
23,70,6,6,1,0.28847000000000006
26,169,5,11,1,0.8391100000000001
26,169,9,7,1,0.8071699999999996
26,169,8,8,1,0.9647400000000002
26,169,9,7,1,0.8235399999999998
26,169,10,6,1,0.7994400000000002
26,169,8,8,1,0.7863199999999999
26,169,11,5,1,0.8299100000000001
26,169,12,4,1,0.8382100000000005
26,169,9,7,1,0.8676300000000006
26,169,7,9,1,1.0019500000000001
26,64,2,4,1,0.5591499999999998
26,64,5,1,1,0.6480900000000002
26,64,4,2,1,0.5633299999999999
26,64,2,4,1,0.59993
26,64,5,1,1,0.6491499999999998
26,64,2,4,1,0.5663299999999999
26,64,3,3,1,0.7042200000000001
26,64,3,3,1,0.64731
26,64,1,5,1,0.5619699999999999
26,64,3,3,1,0.5534899999999999
23,54,2,4,1,0.5703100000000001
23,54,2,4,1,0.6212900000000001
23,54,1,5,1,0.5729500000000004
23,54,4,2,1,0.6441199999999999
23,54,4,2,1,0.51276
23,54,2,4,1,0.5768399999999999
23,54,2,4,1,0.53498
23,54,2,4,1,0.6408700000000002
23,54,4,2,1,0.5836300000000001
23,54,3,3,1,0.7218500000000002
33,147,6,9,1,0.7979699999999998
33,147,5,10,1,0.8654400000000001
33,147,9,6,1,0.7023100000000002
33,147,7,8,1,0.7575699999999997
33,147,8,7,1,0.8797499999999998
33,147,8,7,1,0.7819600000000001
33,147,10,5,1,0.87787
33,147,6,9,1,0.7904599999999998
33,147,5,10,1,0.7567700000000004
33,147,8,7,1,0.7789599999999998
24,80,6,2,1,0.7399400000000003
24,80,2,6,1,0.5516200000000001
24,80,2,6,1,0.63793
24,80,6,2,1,0.6554099999999997
24,80,4,4,1,0.5521300000000001
24,80,2,6,1,0.5604300000000001
24,80,6,2,1,0.5933999999999997
24,80,4,4,1,0.5660800000000001
24,80,4,4,1,0.6035499999999999
24,80,5,3,1,0.55447
27,169,7,9,1,0.8797799999999999
27,169,7,9,1,0.8056699999999996
27,169,9,7,1,0.7917400000000002
27,169,8,8,1,0.7773600000000003
27,169,11,5,1,0.7609300000000002
27,169,8,8,1,0.8989800000000001
27,169,7,9,1,0.7816099999999995
27,169,6,10,1,0.7960800000000002
27,169,8,8,1,0.8804199999999999
27,169,9,7,1,0.8362600000000003
35,85,6,7,1,0.29739
35,85,7,6,1,0.29389
35,85,5,8,1,0.3016499999999999
35,85,7,6,1,0.30534
35,85,7,6,1,0.2981300000000001
35,85,6,7,1,0.31328000000000006
35,85,6,7,1,0.28942000000000007
35,85,9,4,1,0.28651999999999994
35,85,8,5,1,0.28387999999999997
35,85,5,8,1,0.29047999999999996
23,89,6,5,1,0.25156
23,89,2,9,1,0.2511999999999999
23,89,7,4,1,0.26017999999999997
23,89,6,5,1,0.25173999999999996
23,89,5,6,1,0.25236
23,89,5,6,1,0.2520200000000001
23,89,7,4,1,0.25087
23,89,4,7,1,0.25097999999999987
23,89,6,5,1,0.25190999999999997
23,89,5,6,1,0.2621800000000001
32,99,5,4,1,0.5475699999999998
32,99,5,4,1,0.5486299999999997
32,99,7,2,1,0.5364
32,99,5,4,1,0.5784800000000001
32,99,3,6,1,0.5756600000000002
32,99,6,3,1,0.5802800000000001
32,99,4,5,1,0.5892899999999998
32,99,6,3,1,0.54748
32,99,3,6,1,0.5405199999999999
32,99,5,4,1,0.54522
18,38,2,5,1,0.20177999999999993
18,38,4,3,1,0.19929999999999992
18,38,5,2,1,0.20231
18,38,4,3,1,0.2006500000000001
18,38,3,4,1,0.1958400000000001
18,38,3,4,1,0.19631000000000007
18,38,4,3,1,0.19966
18,38,2,5,1,0.20074000000000003
18,38,2,5,1,0.20045000000000002
18,38,3,4,1,0.19693000000000005
28,111,3,8,1,0.6085599999999998
28,111,2,9,1,0.5762699999999998
28,111,2,9,1,0.6305500000000002
28,111,4,7,1,0.5663299999999999
28,111,4,7,1,0.6076599999999999
28,111,4,7,1,0.60453
28,111,8,3,1,0.6054399999999999
28,111,2,9,1,0.57371
28,111,5,6,1,0.58137
28,111,4,7,1,0.5664199999999999
26,63,5,1,1,0.4901699999999999
26,63,1,5,1,0.5283900000000001
26,63,4,2,1,0.5105399999999998
26,63,2,4,1,0.5136900000000003
26,63,4,2,1,0.51918
26,63,2,4,1,0.49524000000000007
26,63,2,4,1,0.49415999999999977
26,63,5,1,1,0.5054000000000001
26,63,3,3,1,0.4933599999999999
26,63,4,2,1,0.49556
30,104,1,7,1,0.52118
30,104,2,6,1,0.5540999999999999
30,104,6,2,1,0.5807000000000001
30,104,7,1,1,0.5630999999999999
30,104,4,4,1,0.5283000000000001
30,104,4,4,1,0.5259200000000002
30,104,3,5,1,0.5677100000000003
30,104,5,3,1,0.5295900000000001
30,104,2,6,1,0.5305900000000001
30,104,5,3,1,0.5208000000000004
23,159,7,7,1,0.6660900000000002
23,159,7,7,1,0.6914899999999997
23,159,11,3,1,0.6398500000000004
23,159,8,6,1,0.62541
23,159,7,7,1,0.6363400000000002
23,159,6,8,1,0.65155
23,159,7,7,1,0.6910200000000002
23,159,9,5,1,0.6397700000000003
23,159,8,6,1,0.6944
23,159,4,10,1,0.69049
21,126,6,5,1,0.6133500000000002
21,126,3,8,1,0.56611
21,126,5,6,1,0.56648
21,126,8,3,1,0.5602199999999999
21,126,6,5,1,0.5683500000000001
21,126,5,6,1,0.5720299999999999
21,126,6,5,1,0.5737100000000003
21,126,6,5,1,0.5628499999999999
21,126,7,4,1,0.5750599999999999
21,126,4,7,1,0.6060299999999998
18,158,10,5,1,0.6757800000000003
18,158,11,4,1,0.71173
18,158,7,8,1,0.6698399999999998
18,158,6,9,1,0.67219
18,158,9,6,1,0.67578
18,158,6,9,1,0.6630900000000001
18,158,7,8,1,0.6698400000000002
18,158,8,7,1,0.66891
18,158,10,5,1,0.6669800000000002
18,158,8,7,1,0.7093899999999996
25,0,2,2,1,0.14951999999999996
25,0,3,1,1,0.14422
25,0,0,4,1,0.14342
25,0,3,1,1,0.14763000000000004
25,0,2,2,1,0.15147
25,0,3,1,1,0.15085999999999997
25,0,2,2,1,0.14562999999999995
25,0,2,2,1,0.14278
25,0,2,2,1,0.14979
25,0,2,2,1,0.14315999999999998
28,135,7,6,1,0.6392300000000003
28,135,6,7,1,0.6318300000000003
28,135,4,9,1,0.6836400000000001
28,135,8,5,1,0.6732999999999998
28,135,10,3,1,0.6311599999999999
28,135,5,8,1,0.6594799999999998
28,135,7,6,1,0.6379900000000002
28,135,7,6,1,0.6349299999999999
28,135,6,7,1,0.6783199999999999
28,135,4,9,1,0.6728199999999996
26,126,6,7,1,0.6229200000000001
26,126,6,7,1,0.6464500000000001
26,126,10,3,1,0.6370600000000001
26,126,4,9,1,0.6309000000000002
26,126,3,10,1,0.63317
26,126,6,7,1,0.6329900000000003
26,126,8,5,1,0.64885
26,126,6,7,1,0.6275700000000001
26,126,6,7,1,0.63524
26,126,9,4,1,0.6325700000000003
29,80,1,8,1,0.5413099999999998
29,80,5,4,1,0.5447
29,80,6,3,1,0.5432499999999999
29,80,7,2,1,0.5459799999999998
29,80,3,6,1,0.53715
29,80,5,4,1,0.5460199999999996
29,80,3,6,1,0.54082
29,80,3,6,1,0.5403899999999999
29,80,5,4,1,0.5495899999999998
29,80,6,3,1,0.5435699999999999
24,127,7,6,1,0.6294500000000003
24,127,8,5,1,0.63434
24,127,6,7,1,0.6282200000000002
24,127,6,7,1,0.6328600000000002
24,127,8,5,1,0.6429500000000001
24,127,9,4,1,0.6320599999999998
24,127,9,4,1,0.6352800000000001
24,127,7,6,1,0.6272000000000001
24,127,2,11,1,0.6275399999999999
24,127,6,7,1,0.6354299999999999
30,54,3,5,1,0.21625000000000003
30,54,4,4,1,0.22095999999999996
30,54,4,4,1,0.22221999999999986
30,54,4,4,1,0.22088000000000008
30,54,3,5,1,0.21483999999999992
30,54,4,4,1,0.2159599999999999
30,54,5,3,1,0.21066999999999997
30,54,3,5,1,0.21245999999999993
30,54,5,3,1,0.21308
30,54,6,2,1,0.2151700000000001
24,157,7,8,1,0.6738300000000002
24,157,8,7,1,0.6750100000000002
24,157,10,5,1,0.6652500000000002
24,157,7,8,1,0.6606000000000001
24,157,6,9,1,0.6668499999999998
24,157,8,7,1,0.6841899999999999
24,157,9,6,1,0.7293000000000004
24,157,6,9,1,0.7166500000000002
24,157,9,6,1,0.7175499999999997
24,157,9,6,1,0.6715499999999999
24,170,10,6,1,0.7097599999999998
24,170,9,7,1,0.68887
24,170,7,9,1,0.6790499999999997
24,170,10,6,1,0.6903299999999998
24,170,4,12,1,0.6782299999999997
24,170,9,7,1,0.6814199999999998
24,170,10,6,1,0.7307900000000003
24,170,8,8,1,0.68247
24,170,4,12,1,0.6825499999999998
24,170,6,10,1,0.7373999999999998
24,19,2,3,1,0.16090999999999991
24,19,1,4,1,0.1623199999999999
24,19,4,1,1,0.16166999999999995
24,19,4,1,1,0.16224999999999998
24,19,2,3,1,0.16411
24,19,2,3,1,0.16370999999999994
24,19,1,4,1,0.18025999999999998
24,19,2,3,1,0.16211999999999996
24,19,5,0,1,0.15934999999999994
24,19,4,1,1,0.16066
27,114,10,3,1,0.28645
27,114,7,6,1,0.29532999999999987
27,114,5,8,1,0.28957
27,114,4,9,1,0.28730999999999995
27,114,5,8,1,0.28694
27,114,5,8,1,0.2877599999999999
27,114,8,5,1,0.29566000000000003
27,114,9,4,1,0.29796
27,114,7,6,1,0.28647
27,114,5,8,1,0.28643999999999975
20,112,5,5,1,0.5576199999999999
20,112,7,3,1,0.5567800000000002
20,112,6,4,1,0.5545499999999999
20,112,5,5,1,0.5593700000000001
20,112,6,4,1,0.55225
20,112,6,4,1,0.5526400000000001
20,112,6,4,1,0.54987
20,112,3,7,1,0.5534599999999998
20,112,5,5,1,0.5509299999999998
20,112,4,6,1,0.5529299999999997
23,49,7,3,1,0.24004
23,49,7,3,1,0.24078000000000008
23,49,6,4,1,0.24078000000000002
23,49,4,6,1,0.23709000000000013
23,49,4,6,1,0.23872000000000007
23,49,5,5,1,0.23387999999999998
23,49,3,7,1,0.24786000000000016
23,49,8,2,1,0.23754999999999996
23,49,5,5,1,0.24001
23,49,9,1,1,0.23859999999999984
25,111,5,9,1,0.3031299999999999
25,111,6,8,1,0.30183
25,111,8,6,1,0.30427000000000015
25,111,3,11,1,0.3149900000000001
25,111,4,10,1,0.2982
25,111,7,7,1,0.29985
25,111,3,11,1,0.29839999999999994
25,111,8,6,1,0.30221000000000003
25,111,9,5,1,0.30401000000000006
25,111,5,9,1,0.31695999999999996
21,95,7,4,1,0.6018599999999998
21,95,3,8,1,0.6084200000000001
21,95,5,6,1,0.5625399999999998
21,95,5,6,1,0.56123
21,95,4,7,1,0.56391
21,95,6,5,1,0.5646700000000002
21,95,4,7,1,0.5953499999999998
21,95,7,4,1,0.5664899999999999
21,95,6,5,1,0.5762000000000002
21,95,6,5,1,0.6244000000000001
37,165,11,5,1,0.73481
37,165,8,8,1,0.70037
37,165,8,8,1,0.68978
37,165,7,9,1,0.6765799999999998
37,165,9,7,1,0.70068
37,165,7,9,1,0.7447599999999999
37,165,4,12,1,0.74712
37,165,8,8,1,0.6975800000000001
37,165,12,4,1,0.7391599999999998
37,165,10,6,1,0.8026699999999998
25,80,3,7,1,0.24925999999999993
25,80,4,6,1,0.23558000000000007
25,80,4,6,1,0.23764999999999986
25,80,4,6,1,0.24223
25,80,5,5,1,0.24203999999999992
25,80,7,3,1,0.25494000000000006
25,80,5,5,1,0.20522999999999997
25,80,7,3,1,0.23988000000000004
25,80,4,6,1,0.23541000000000004
25,80,5,5,1,0.23552000000000006
25,161,10,6,1,0.6838200000000001
25,161,11,5,1,0.6813599999999996
25,161,9,7,1,0.6836
25,161,7,9,1,0.7060100000000002
25,161,6,10,1,0.6668300000000004
25,161,7,9,1,0.7239399999999998
25,161,7,9,1,0.6795199999999998
25,161,8,8,1,0.7371399999999996
25,161,10,6,1,0.6967700000000001
25,161,9,7,1,0.7596300000000004
26,24,3,3,1,0.17973999999999996
26,24,4,2,1,0.18058999999999995
26,24,4,2,1,0.2059
26,24,5,1,1,0.19926000000000005
26,24,1,5,1,0.17796000000000006
26,24,2,4,1,0.1827899999999999
26,24,2,4,1,0.18654999999999994
26,24,5,1,1,0.18127000000000001
26,24,5,1,1,0.19825000000000015
26,24,2,4,1,0.1805
30,0,2,2,1,0.14604999999999999
30,0,1,3,1,0.14739999999999998
30,0,2,2,1,0.14589999999999997
30,0,2,2,1,0.1460700000000001
30,0,1,3,1,0.15129999999999993
30,0,1,3,1,0.14487999999999995
30,0,3,1,1,0.15055999999999992
30,0,1,3,1,0.17837999999999998
30,0,3,1,1,0.15019
30,0,2,2,1,0.14667000000000002
33,168,8,7,1,0.7683099999999999
33,168,9,6,1,0.6616500000000002
33,168,8,7,1,0.6778099999999999
33,168,6,9,1,0.6854700000000001
33,168,6,9,1,0.6895600000000001
33,168,6,9,1,0.6740300000000002
33,168,8,7,1,0.6706
33,168,6,9,1,0.6695300000000001
33,168,9,6,1,0.7349499999999999
33,168,9,6,1,0.6631000000000001
22,110,4,6,1,0.5526599999999999
22,110,5,5,1,0.5534899999999999
22,110,7,3,1,0.59248
22,110,9,1,1,0.5657599999999998
22,110,7,3,1,0.5775599999999999
22,110,3,7,1,0.6107400000000002
22,110,7,3,1,0.5516299999999998
22,110,8,2,1,0.5568399999999998
22,110,7,3,1,0.55816
22,110,5,5,1,0.5724800000000001
21,0,2,2,1,0.15180999999999994
21,0,3,1,1,0.15241
21,0,2,2,1,0.12932
21,0,2,2,1,0.1451599999999999
21,0,3,1,1,0.15467999999999996
21,0,2,2,1,0.14952000000000001
21,0,2,2,1,0.15173
21,0,3,1,1,0.15206999999999993
21,0,1,3,1,0.14489000000000002
21,0,3,1,1,0.14681
24,86,5,2,1,0.6011799999999999
24,86,4,3,1,0.5461499999999999
24,86,6,1,1,0.5688400000000002
24,86,3,4,1,0.51398
24,86,5,2,1,0.52021
24,86,4,3,1,0.54063
24,86,2,5,1,0.5079899999999999
24,86,5,2,1,0.5488999999999996
24,86,5,2,1,0.5125799999999999
24,86,3,4,1,0.49858999999999987
18,159,8,5,1,0.6614199999999998
18,159,7,6,1,0.6883499999999999
18,159,3,10,1,0.6342900000000001
18,159,5,8,1,0.6727299999999999
18,159,6,7,1,0.6470500000000002
18,159,2,11,1,0.6671000000000002
18,159,8,5,1,0.66169
18,159,7,6,1,0.6349100000000001
18,159,5,8,1,0.64179
18,159,7,6,1,0.6477100000000003
30,72,2,8,1,0.2352899999999999
30,72,6,4,1,0.23478999999999994
30,72,7,3,1,0.23782000000000011
30,72,4,6,1,0.24835000000000013
30,72,7,3,1,0.24741000000000007
30,72,4,6,1,0.23768000000000014
30,72,3,7,1,0.2549
30,72,7,3,1,0.24919999999999992
30,72,4,6,1,0.23734000000000013
30,72,8,2,1,0.25194999999999984
31,0,3,1,1,0.15005999999999997
31,0,2,2,1,0.16342999999999996
31,0,2,2,1,0.16443000000000002
31,0,1,3,1,0.14606999999999995
31,0,2,2,1,0.14519999999999994
31,0,2,2,1,0.14657999999999996
31,0,2,2,1,0.15201999999999993
31,0,3,1,1,0.14724000000000004
31,0,4,0,1,0.14701999999999996
31,0,2,2,1,0.15156999999999998
22,110,8,2,1,0.5539799999999999
22,110,5,5,1,0.59294
22,110,6,4,1,0.6066299999999997
22,110,4,6,1,0.58976
22,110,4,6,1,0.5986999999999998
22,110,8,2,1,0.5937099999999998
22,110,2,8,1,0.5546899999999999
22,110,6,4,1,0.5566499999999999
22,110,6,4,1,0.5922200000000001
22,110,4,6,1,0.55149
23,127,6,6,1,0.6580900000000001
23,127,5,7,1,0.6876999999999999
23,127,7,5,1,0.6199300000000001
23,127,10,2,1,0.6262600000000003
23,127,7,5,1,0.66173
23,127,7,5,1,0.6727299999999998
23,127,5,7,1,0.6228899999999998
23,127,4,8,1,0.61751
23,127,7,5,1,0.61968
23,127,9,3,1,0.62261
23,85,4,5,1,0.5368600000000001
23,85,4,5,1,0.5415899999999999
23,85,2,7,1,0.5862300000000001
23,85,2,7,1,0.6182000000000002
23,85,6,3,1,0.5737399999999999
23,85,3,6,1,0.5827600000000001
23,85,4,5,1,0.6266700000000001
23,85,4,5,1,0.5261199999999999
23,85,4,5,1,0.54596
23,85,6,3,1,0.5952
29,17,3,2,1,0.16155999999999993
29,17,3,2,1,0.16522999999999988
29,17,4,1,1,0.16102000000000005
29,17,0,5,1,0.17394999999999988
29,17,2,3,1,0.1595399999999999
29,17,5,0,1,0.16119
29,17,2,3,1,0.16997999999999996
29,17,2,3,1,0.15887999999999994
29,17,3,2,1,0.17798000000000003
29,17,2,3,1,0.1611199999999999
31,0,2,2,1,0.14800000000000002
31,0,2,2,1,0.14851999999999999
31,0,2,2,1,0.14681999999999992
31,0,2,2,1,0.15905999999999998
31,0,2,2,1,0.14818999999999996
31,0,1,3,1,0.1391399999999999
31,0,1,3,1,0.16775000000000007
31,0,3,1,1,0.14575000000000002
31,0,2,2,1,0.15433000000000005
31,0,1,3,1,0.14816000000000001
27,54,4,4,1,0.20274
27,54,7,1,1,0.2247200000000001
27,54,6,2,1,0.21454
27,54,5,3,1,0.2126000000000001
27,54,4,4,1,0.26043
27,54,4,4,1,0.2673800000000001
27,54,8,0,1,0.21820000000000003
27,54,3,5,1,0.21570000000000003
27,54,6,2,1,0.2296600000000001
27,54,3,5,1,0.21570999999999999
31,10,3,2,1,0.17622000000000007
31,10,3,2,1,0.16592999999999997
31,10,3,2,1,0.15799999999999995
31,10,2,3,1,0.1595399999999999
31,10,2,3,1,0.16129000000000004
31,10,3,2,1,0.16934000000000002
31,10,3,2,1,0.18275
31,10,4,1,1,0.16084999999999985
31,10,3,2,1,0.15995999999999996
31,10,3,2,1,0.16050999999999996
38,64,3,6,1,0.22703000000000004
38,64,5,4,1,0.2326600000000001
38,64,4,5,1,0.22701000000000005
38,64,3,6,1,0.22643999999999997
38,64,7,2,1,0.23236000000000012
38,64,6,3,1,0.24015
38,64,4,5,1,0.22895999999999997
38,64,4,5,1,0.24681999999999998
38,64,7,2,1,0.2240000000000001
38,64,6,3,1,0.24676000000000006
20,138,4,7,1,0.6155499999999998
20,138,4,7,1,0.6109999999999998
20,138,5,6,1,0.6114800000000001
20,138,7,4,1,0.5941199999999999
20,138,5,6,1,0.59257
20,138,5,6,1,0.5768400000000002
20,138,6,5,1,0.5710199999999999
20,138,4,7,1,0.5643800000000001
20,138,3,8,1,0.5689799999999997
20,138,6,5,1,0.5706
22,86,6,4,1,0.24006000000000008
22,86,6,4,1,0.23666999999999994
22,86,4,6,1,0.26529
22,86,9,1,1,0.24074000000000007
22,86,3,7,1,0.24445999999999998
22,86,7,3,1,0.2396300000000001
22,86,5,5,1,0.23586000000000013
22,86,8,2,1,0.24358000000000005
22,86,4,6,1,0.2617900000000001
22,86,7,3,1,0.2392600000000002
31,154,10,5,1,0.7046899999999998
31,154,8,7,1,0.6743999999999996
31,154,5,10,1,0.6783599999999999
31,154,6,9,1,0.6655299999999998
31,154,8,7,1,0.66508
31,154,7,8,1,0.6744199999999999
31,154,8,7,1,0.6674100000000002
31,154,7,8,1,0.66779
31,154,6,9,1,0.68268
31,154,6,9,1,0.71131
22,44,4,4,1,0.20989999999999995
22,44,6,2,1,0.21677000000000013
22,44,3,5,1,0.21491000000000007
22,44,3,5,1,0.21831999999999996
22,44,4,4,1,0.21441
22,44,4,4,1,0.21619999999999995
22,44,0,8,1,0.23004999999999995
22,44,5,3,1,0.21214000000000002
22,44,4,4,1,0.21728999999999996
22,44,5,3,1,0.21674999999999994
23,144,8,6,1,0.6859700000000002
23,144,9,5,1,0.6516300000000002
23,144,11,3,1,0.6535900000000001
23,144,6,8,1,0.6797400000000002
23,144,5,9,1,0.6548799999999999
23,144,6,8,1,0.6406999999999999
23,144,8,6,1,0.6576400000000001
23,144,6,8,1,0.66006
23,144,10,4,1,0.6686499999999999
23,144,4,10,1,0.64838
23,84,7,3,1,0.2338000000000001
23,84,5,5,1,0.26916000000000007
23,84,5,5,1,0.23755999999999997
23,84,5,5,1,0.23936999999999994
23,84,6,4,1,0.2429
23,84,3,7,1,0.24371000000000007
23,84,5,5,1,0.24337000000000003
23,84,5,5,1,0.23624000000000006
23,84,4,6,1,0.23885
23,84,3,7,1,0.2414299999999999
22,139,6,6,1,0.62218
22,139,5,7,1,0.6125499999999997
22,139,10,2,1,0.6406300000000001
22,139,7,5,1,0.62226
22,139,8,4,1,0.6192399999999999
22,139,6,6,1,0.6233899999999999
22,139,2,10,1,0.6166799999999999
22,139,8,4,1,0.6298600000000001
22,139,7,5,1,0.6184499999999999
22,139,5,7,1,0.6156699999999996
21,44,1,6,1,0.20168000000000003
21,44,5,2,1,0.19406
21,44,6,1,1,0.19955000000000006
21,44,2,5,1,0.20060000000000003
21,44,4,3,1,0.20124999999999993
21,44,2,5,1,0.1982000000000001
21,44,5,2,1,0.2001400000000001
21,44,3,4,1,0.19812000000000016
21,44,3,4,1,0.19622000000000006
21,44,5,2,1,0.20103000000000001
28,70,7,2,1,0.21557000000000007
28,70,5,4,1,0.2225100000000001
28,70,4,5,1,0.23080999999999996
28,70,4,5,1,0.22220000000000006
28,70,7,2,1,0.23344999999999996
28,70,3,6,1,0.22564000000000003
28,70,3,6,1,0.22745000000000015
28,70,4,5,1,0.2271800000000001
28,70,6,3,1,0.2313600000000001
28,70,4,5,1,0.23321000000000006
24,129,5,8,1,0.6344000000000001
24,129,6,7,1,0.6325999999999999
24,129,5,8,1,0.6347800000000001
24,129,8,5,1,0.6333400000000001
24,129,9,4,1,0.6313100000000005
24,129,7,6,1,0.6368400000000001
24,129,7,6,1,0.6415900000000002
24,129,5,8,1,0.6343700000000002
24,129,10,3,1,0.6324799999999999
24,129,7,6,1,0.63313
25,0,2,2,1,0.14494999999999997
25,0,2,2,1,0.14536999999999997
25,0,3,1,1,0.14461
25,0,3,1,1,0.14638
25,0,2,2,1,0.14652
25,0,2,2,1,0.14622
25,0,1,3,1,0.14124
25,0,2,2,1,0.14295999999999998
25,0,3,1,1,0.14833
25,0,4,0,1,0.14618999999999993
23,64,5,5,1,0.23731
23,64,6,4,1,0.23567999999999995
23,64,5,5,1,0.24103000000000002
23,64,2,8,1,0.23698999999999998
23,64,4,6,1,0.23347
23,64,4,6,1,0.23426000000000002
23,64,5,5,1,0.2345400000000002
23,64,5,5,1,0.24095000000000014
23,64,2,8,1,0.2370700000000001
23,64,6,4,1,0.24238999999999997
26,29,3,4,1,0.19922000000000012
26,29,2,5,1,0.1992400000000001
26,29,3,4,1,0.19948
26,29,3,4,1,0.20078000000000004
26,29,2,5,1,0.19837
26,29,4,3,1,0.20454999999999998
26,29,4,3,1,0.2018699999999999
26,29,2,5,1,0.19910000000000003
26,29,2,5,1,0.19752999999999996
26,29,4,3,1,0.19779
19,159,6,9,1,0.66311
19,159,9,6,1,0.6649700000000002
19,159,8,7,1,0.7180699999999995
19,159,7,8,1,0.8080799999999995
19,159,9,6,1,0.7015999999999998
19,159,7,8,1,0.7192700000000001
19,159,7,8,1,0.7097999999999999
19,159,7,8,1,0.6865700000000001
19,159,6,9,1,0.7144199999999999
19,159,4,11,1,0.6665599999999999
24,11,1,5,1,0.17867
24,11,3,3,1,0.18424000000000004
24,11,3,3,1,0.19269000000000006
24,11,3,3,1,0.17898999999999998
24,11,3,3,1,0.18229999999999996
24,11,3,3,1,0.1933100000000001
24,11,5,1,1,0.18821000000000004
24,11,3,3,1,0.18921
24,11,2,4,1,0.17890999999999987
24,11,4,2,1,0.18099999999999997
22,64,5,3,1,0.21279000000000015
22,64,5,3,1,0.21319
22,64,5,3,1,0.21515000000000004
22,64,4,4,1,0.21526
